Gazette_ID,Published_Date,Product_Title,Category,Data_Key,Data_Value,S_No
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Ingredients,"Seaweed (Ascophyllum nodosum) extract liquid per cent. by weight, minimum",(i)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Content,99.4,(i)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Ingredients,"Methyl p- hydroxybenzoate per cent. by weight, maximum",(ii)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Content,0.30,(ii)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Ingredients,"Propyl p- hydroxybenzoate per cent. by weight, maximum",(iii)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Content,0.06,(iii)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Ingredients,"2- Propanol per cent. by weight, maximum",(iv)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Content,0.15,(iv)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Ingredients,"Sodium hydroxide per cent. by weight, maximum",(v)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Content,0.09,(v)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Ingredients,Total (per cent.),(vi)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Composition,Content,100,(vi)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Parameters,"Alginic acid per cent. by weight, minimum",(i)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Value,1.8,(i)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Parameters,"Fucoidan per cent. by weight, minimum",(ii)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Value,2.0,(ii)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Parameters,"Mannitol per cent. by weight, minimum",(iii)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Value,1.0,(iii)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Parameters,"Total organic carbon per cent. by weight, minimum",(iv)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Value,5.8,(iv)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Parameters,pH (1 % aqueous solution),(v)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Value,7.5- 8.5,(v)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Parameters,"Total dissolved solids per cent. by weight, minimum",(vi)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Value,20,(vi)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Parameters,Specific gravity,(vii)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Value,1.10- 1.20,(vii)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Parameters,"Solubility per cent. by weight, minimum",(viii)
271393_30_Mar_2026,30-Mar-2026,(44) Seaweed (Ascophyllum nodosum) extract 99.4% (Liquid),Specifications,Value,99.8,(viii)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Composition,Ingredients,Seaweed (Ecklonia maxima) extract per cent. by weight,(i)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Composition,Content,94,(i)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Composition,Ingredients,"Water per cent. by weight, maximum",(ii)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Composition,Content,6,(ii)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Composition,Ingredients,Total (per cent.),(iii)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Composition,Content,100,(iii)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Specifications,Parameters,"Alginic acid per cent. by weight, minimum",(i)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Specifications,Value,2.0,(i)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Specifications,Parameters,pH (10% aqueous solution),(ii)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Specifications,Value,4.6- 4.9,(ii)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Specifications,Parameters,"Total organic carbon per cent. by weight, minimum",(iii)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Specifications,Value,10,(iii)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Specifications,Parameters,Specific gravity,(iv)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Specifications,Value,1.10± 0.02,(iv)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Specifications,Parameters,"Total dissolved solids per cent. by weight, minimum",(v)
271393_30_Mar_2026,30-Mar-2026,(45) Seaweed (Ecklonia maxima) extract 94% (Liquid),Specifications,Value,30,(v)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Composition,Ingredients,Seaweed (Ascophyllum nodosum) extract per cent. by weight,(i)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Composition,Content,30,(i)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Composition,Ingredients,"Methylisothiazolinone (preservative) per cent. by weight, minimum",(ii)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Composition,Content,0.1,(ii)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Composition,Ingredients,"Water per cent. by weight, maximum",(iii)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Composition,Content,QS,(iii)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Composition,Ingredients,Total (per cent.),(iv)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Composition,Content,100,(iv)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Parameters,"Alginic acid per cent. by weight, minimum",(i)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Value,3.0,(i)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Parameters,"Mannitol per cent. by weight, minimum",(ii)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Value,1.0,(ii)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Parameters,pH (as such),(iii)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Value,9.0- 11.0,(iii)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Parameters,Bulk density (gram/cc),(iv)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Value,1.10- 1.25,(iv)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Parameters,"Total organic carbon per cent. by weight, minimum",(v)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Value,9.50,(v)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Parameters,"Solubility per cent. by weight, minimum",(vi)
271393_30_Mar_2026,30-Mar-2026,(46) Seaweed (Ascophyllum nodosum) extract 30% (Liquid),Specifications,Value,97,(vi)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Composition,Ingredients,Seaweed (Ascophyllum nodosum) extract per cent. by weight,(i)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Composition,Content,90,(i)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Composition,Ingredients,"Methylisothiazolinone (preservative) per cent. by weight, minimum",(ii)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Composition,Content,0.1,(ii)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Composition,Ingredients,"Water per cent. by weight, maximum",(iii)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Composition,Content,QS,(iii)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Composition,Ingredients,Total (per cent.),(iv)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Composition,Content,100,(iv)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Parameters,"Alginic acid per cent. by weight, minimum",(i)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Value,8.0,(i)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Parameters,"Mannitol per cent. by weight, minimum",(ii)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Value,3.0,(ii)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Parameters,pH (1% aqueous solution),(iii)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Value,9.0- 11.0,(iii)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Parameters,Bulk density (gram/cc),(iv)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Value,0.56- 0.75,(iv)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Parameters,"Total organic carbon per cent. by weight, minimum",(v)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Value,28.0,(v)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Parameters,"Solubility per cent. by weight, minimum",(vi)
271393_30_Mar_2026,30-Mar-2026,(47) Seaweed (Ascophyllum nodosum) extract 90% (Powder/Flake),Specifications,Value,96,(vi)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Composition,Ingredients,Seaweed (Ascophyllum nodosum) extract per cent. by weight,(i)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Composition,Content,20,(i)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Composition,Ingredients,"Water per cent. by weight, maximum",(ii)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Composition,Content,QS,(ii)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Composition,Ingredients,Total (per cent.),(iii)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Composition,Content,100,(iii)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Parameters,"Alginic acid per cent. by weight, minimum",(i)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Value,1.02,(i)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Parameters,"Total organic carbon per cent. by weight, minimum",(ii)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Value,1.04,(ii)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Parameters,pH (50% aqueous solution),(iii)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Value,7.35 ± 0.5,(iii)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Parameters,Specific gravity,(iv)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Value,1.047 ± 0.02,(iv)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Parameters,"Total dissolved solids per cent. by weight, minimum",(v)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Value,2.4,(v)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Parameters,"Solubility per cent. by weight, minimum",(vi)
271393_30_Mar_2026,30-Mar-2026,(48) Seaweed (Ascophyllum nodosum) extract 20% (Liquid),Specifications,Value,99.99,(vi)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Composition,Ingredients,"Seaweed (Ascophyllum nodosum) extract per cent. by weight, minimum",(i)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Composition,Content,5.0,(i)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Composition,Ingredients,"Bentonite per cent. by weight, maximum",(ii)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Composition,Content,QS,(ii)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Composition,Ingredients,Total (per cent.),(iii)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Composition,Content,100,(iii)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Specifications,Parameters,"Alginic acid per cent. by weight, minimum",(i)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Specifications,Value,0.25,(i)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Specifications,Parameters,"Total organic carbon per cent. by weight, minimum",(ii)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Specifications,Value,2.18,(ii)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Specifications,Parameters,pH (50% aqueous solution),(iii)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Specifications,Value,5.28± 0.5,(iii)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Specifications,Parameters,Bulk density (gram/cc),(iv)
271393_30_Mar_2026,30-Mar-2026,(49) Seaweed (Ascophyllum nodosum) extract 5% (Granule),Specifications,Value,1.055± 0.02,(iv)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Composition,Ingredients,"Seaweed (Ascophyllum nodosum extract) per cent. by weight, minimum",(i)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Composition,Content,34.5,(i)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Composition,Ingredients,"Water per cent. by weight, maximum",(ii)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Composition,Content,QS,(ii)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Composition,Ingredients,Total (per cent.),(iii)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Composition,Content,100,(iii)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Parameters,"Alginic acid per cent. by weight, minimum",(i)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Value,1.40,(i)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Parameters,"Mannitol per cent. by weight, minimum",(ii)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Value,1.1,(ii)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Parameters,"Total organic carbon per cent. by weight, minimum",(iii)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Value,10,(iii)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Parameters,pH (1% aqueous solution),(iv)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Value,8.0- 10.0,(iv)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Parameters,Specific gravity,(v)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Value,1.1- 1.2,(v)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Parameters,"Total dissolved solids per cent. by weight, minimum",(vi)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Value,34,(vi)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Parameters,"Solubility per cent. by weight, minimum",(vii)
271393_30_Mar_2026,30-Mar-2026,(50) Seaweed (Ascophyllum nodosum) extract 34.5% (Liquid),Specifications,Value,99,(vii)
271393_30_Mar_2026,30-Mar-2026,(51) Seaweed (Kappaphycus alvarezii) extract 13.5% (Liquid),Composition,Ingredients,"Seaweed (Kappaphycus alvarezii) extract per cent. by weight, minimum",(i)
271393_30_Mar_2026,30-Mar-2026,(51) Seaweed (Kappaphycus alvarezii) extract 13.5% (Liquid),Composition,Content,13.5,(i)
271393_30_Mar_2026,30-Mar-2026,(51) Seaweed (Kappaphycus alvarezii) extract 13.5% (Liquid),Composition,Ingredients,"Organic (Acetic acid, Citric acid, Lactic acid) per cent. by weight, minimum",(ii)
271393_30_Mar_2026,30-Mar-2026,(51) Seaweed (Kappaphycus alvarezii) extract 13.5% (Liquid),Composition,Content,1.5,(ii)
271393_30_Mar_2026,30-Mar-2026,(51) Seaweed (Kappaphycus alvarezii) extract 13.5% (Liquid),Composition,Ingredients,"Water per cent. by weight, maximum",(iii)
271393_30_Mar_2026,30-Mar-2026,(51) Seaweed (Kappaphycus alvarezii) extract 13.5% (Liquid),Composition,Content,85.0,(iii)
